1.00016770833333,3.89270853635389
1.00050104166667,3.89140645295265
1.000834375,3.88880228615017
1.00116770833333,3.89153666129278
1.00150104166667,3.89830749497924
1.001834375,3.90247416186321
1.00216770833333,3.89947937004035
1.00250104166667,3.88893249449029
1.002834375,3.88294291084458
1.00316770833333,3.88072936906247
1.00350104166667,3.88372416088532
1.003834375,3.88502624428656
1.00416770833333,3.88346374420507
1.00450104166667,3.88398457756557
1.004834375,3.8868491610483
1.00516770833333,3.89049499457178
1.00550104166667,3.89557311983663
1.005834375,3.89531270315638
1.00616770833333,3.89895853667986
1.00650104166667,3.89908874501998
1.006834375,3.90104187012184
1.00716770833333,3.90013041174097
1.00750104166667,3.89205749465327
1.007834375,3.88802103610942
1.00816770833333,3.8868491610483
1.00850104166667,3.89322936971439
1.008834375,3.90143249514222
1.00916770833333,3.90729187044781
1.00950104166667,3.91015645393054
1.009834375,3.90638041206694
1.01016770833333,3.89960957838048
1.01050104166667,3.89101582793228
1.010834375,3.88502624428656
1.01116770833333,3.8782554106001
1.01150104166667,3.87252624363464
1.011834375,3.86705749334942
1.01216770833333,3.8744793687365
1.01250104166667,3.88528666096681
1.012834375,3.89661478655762
1.01316770833333,3.89830749497924
1.01350104166667,3.8964845782175
1.013834375,3.89479186979588
1.01416770833333,3.8916668696329
1.01450104166667,3.88945332785079
1.014834375,3.88515645262669
1.01516770833333,3.87942728566122
1.01550104166667,3.88294291084458
1.015834375,3.88645853602793
1.01616770833333,3.89049499457178
1.01650104166666,3.89231791133352
1.016834375,3.89153666129278
1.01716770833333,3.89088561959215
1.01750104166666,3.88385436922545
1.017834375,3.87942728566122
1.01816770833333,3.8787762439606
1.01850104166666,3.87942728566122
1.018834375,3.88203145246371
1.01916770833333,3.88463561926619
1.01950104166666,3.88802103610942
1.019834375,3.88580749432731
1.02016770833333,3.88710957772855
1.02050104166666,3.8921877029934
1.020834375,3.90338562024408
1.02116770833333,3.90429707862495
1.02150104166666,3.89726582825824
1.021834375,3.88502624428656
1.02216770833333,3.88385436922545
1.02250104166666,3.88294291084458
1.022834375,3.88476582760632
1.02316770833333,3.8825522858242
1.02350104166666,3.88541686930694
1.023834375,3.88372416088532
1.02416770833333,3.87695332719886
1.02450104166666,3.8712241602334
1.024834375,3.8755210354575
1.02516770833333,3.88437520258594
1.02550104166666,3.88854186946992
1.025834375,3.88515645262669
1.02616770833333,3.8782554106001
1.02650104166666,3.87369811869576
1.026834375,3.86953145181178
1.02716770833333,3.87786478557973
1.02750104166666,3.88750020274892
1.027834375,3.8916668696329
1.02816770833333,3.89062520291191
1.02850104166666,3.88802103610942
1.028834375,3.89414082809526
1.02916770833333,3.90052103676135
1.02950104166666,3.90260437020334
1.029834375,3.8964845782175
1.03016770833333,3.8868491610483
1.03050104166666,3.88750020274892
1.030834375,3.89309916137427
1.03116770833333,3.8964845782175
1.03150104166666,3.89388041141501
1.031834375,3.88958353619091
1.03216770833333,3.89010436955141
1.03250104166666,3.89401061975514
1.032834375,3.895963744857
1.03316770833333,3.89205749465327
1.03350104166666,3.89375020307489
1.033834375,3.89778666161874
1.03416770833333,3.90729187044781
1.03450104166666,3.90312520356383
1.034834375,3.89804707829899
1.03516770833333,3.88632832768781
1.03550104166666,3.87773457723961
1.035834375,3.87838561894023
1.03616770833333,3.88528666096681
1.03650104166666,3.89205749465327
1.036834375,3.89375020307489
1.03716770833333,3.8954429114965
1.03750104166666,3.89531270315638
1.037834375,3.89348978639464
1.03816770833333,3.89375020307489
1.03850104166666,3.89791686995886
1.038834375,3.90013041174097
1.03916770833333,3.90182312016259
1.03950104166666,3.89843770331936
1.039834375,3.90065124510147
1.04016770833333,3.89609395319712
1.04050104166666,3.89609395319712
1.040834375,3.89401061975514
1.04116770833333,3.8878908277693
1.04150104166666,3.88046895238222
1.041834375,3.87682311885874
1.04216770833333,3.88723978606868
1.04250104166666,3.89036478623166
